	0	1	2	3	4
7922	0.26	0.2	0.16	0.2	0.18
7923	0.26	0.2	0.16	0.18	0.2
7924	0.26	0.2	0.14	0.3	0.1
7925	0.26	0.2	0.14	0.28	0.12
7926	0.26	0.2	0.14	0.26	0.14
7927	0.26	0.2	0.14	0.24	0.16
7928	0.26	0.2	0.14	0.22	0.18
7929	0.26	0.2	0.14	0.2	0.2
7930	0.26	0.2	0.12	0.32	0.1
7931	0.26	0.2	0.12	0.3	0.12
7932	0.26	0.2	0.12	0.28	0.14
7933	0.26	0.2	0.12	0.26	0.16
7934	0.26	0.2	0.12	0.24	0.18
7935	0.26	0.2	0.12	0.22	0.2
7936	0.26	0.2	0.1	0.34	0.1
7937	0.26	0.2	0.1	0.32	0.12
7938	0.26	0.2	0.1	0.3	0.14
7939	0.26	0.2	0.1	0.28	0.16
7940	0.26	0.2	0.1	0.26	0.18
7941	0.26	0.2	0.1	0.24	0.2
7942	0.26	0.2	0.08	0.36	0.1
7943	0.26	0.2	0.08	0.34	0.12
7944	0.26	0.2	0.08	0.32	0.14
7945	0.26	0.2	0.08	0.3	0.16
7946	0.26	0.2	0.08	0.28	0.18
7947	0.26	0.2	0.08	0.26	0.2
7948	0.26	0.2	0.06	0.38	0.1
7949	0.26	0.2	0.06	0.36	0.12
7950	0.26	0.2	0.06	0.34	0.14
7951	0.26	0.2	0.06	0.32	0.16
7952	0.26	0.2	0.06	0.3	0.18
7953	0.26	0.2	0.06	0.28	0.2
7954	0.26	0.2	0.04	0.4	0.1
7955	0.26	0.2	0.04	0.38	0.12
7956	0.26	0.2	0.04	0.36	0.14
7957	0.26	0.2	0.04	0.34	0.16
7958	0.26	0.2	0.04	0.32	0.18
7959	0.26	0.2	0.04	0.3	0.2
7960	0.26	0.2	0.02	0.42	0.1
7961	0.26	0.2	0.02	0.4	0.12
7962	0.26	0.2	0.02	0.38	0.14
7963	0.26	0.2	0.02	0.36	0.16
7964	0.26	0.2	0.02	0.34	0.18
7965	0.26	0.2	0.02	0.32	0.2
7966	0.26	0.2	0.0	0.44	0.1
7967	0.26	0.2	0.0	0.42	0.12
7968	0.26	0.2	0.0	0.4	0.14
7969	0.26	0.2	0.0	0.38	0.16
7970	0.26	0.2	0.0	0.36	0.18
7971	0.26	0.2	0.0	0.34	0.2
7972	0.26	0.18	0.2	0.26	0.1
7973	0.26	0.18	0.2	0.24	0.12
7974	0.26	0.18	0.2	0.22	0.14
7975	0.26	0.18	0.2	0.2	0.16
7976	0.26	0.18	0.2	0.18	0.18
7977	0.26	0.18	0.2	0.16	0.2
7978	0.26	0.18	0.18	0.28	0.1
7979	0.26	0.18	0.18	0.26	0.12
7980	0.26	0.18	0.18	0.24	0.14
7981	0.26	0.18	0.18	0.22	0.16
7982	0.26	0.18	0.18	0.2	0.18
7983	0.26	0.18	0.18	0.18	0.2
7984	0.26	0.18	0.16	0.3	0.1
7985	0.26	0.18	0.16	0.28	0.12
7986	0.26	0.18	0.16	0.26	0.14
7987	0.26	0.18	0.16	0.24	0.16
7988	0.26	0.18	0.16	0.22	0.18
7989	0.26	0.18	0.16	0.2	0.2
7990	0.26	0.18	0.14	0.32	0.1
7991	0.26	0.18	0.14	0.3	0.12
7992	0.26	0.18	0.14	0.28	0.14
7993	0.26	0.18	0.14	0.26	0.16
7994	0.26	0.18	0.14	0.24	0.18
7995	0.26	0.18	0.14	0.22	0.2
7996	0.26	0.18	0.12	0.34	0.1
7997	0.26	0.18	0.12	0.32	0.12
7998	0.26	0.18	0.12	0.3	0.14
7999	0.26	0.18	0.12	0.28	0.16
8000	0.26	0.18	0.12	0.26	0.18
8001	0.26	0.18	0.12	0.24	0.2
8002	0.26	0.18	0.1	0.36	0.1
8003	0.26	0.18	0.1	0.34	0.12
8004	0.26	0.18	0.1	0.32	0.14
8005	0.26	0.18	0.1	0.3	0.16
8006	0.26	0.18	0.1	0.28	0.18
8007	0.26	0.18	0.1	0.26	0.2
8008	0.26	0.18	0.08	0.38	0.1
8009	0.26	0.18	0.08	0.36	0.12
8010	0.26	0.18	0.08	0.34	0.14
8011	0.26	0.18	0.08	0.32	0.16
8012	0.26	0.18	0.08	0.3	0.18
8013	0.26	0.18	0.08	0.28	0.2
8014	0.26	0.18	0.06	0.4	0.1
8015	0.26	0.18	0.06	0.38	0.12
8016	0.26	0.18	0.06	0.36	0.14
8017	0.26	0.18	0.06	0.34	0.16
8018	0.26	0.18	0.06	0.32	0.18
8019	0.26	0.18	0.06	0.3	0.2
8020	0.26	0.18	0.04	0.42	0.1
8021	0.26	0.18	0.04	0.4	0.12
8022	0.26	0.18	0.04	0.38	0.14
8023	0.26	0.18	0.04	0.36	0.16
8024	0.26	0.18	0.04	0.34	0.18
8025	0.26	0.18	0.04	0.32	0.2
8026	0.26	0.18	0.02	0.44	0.1
8027	0.26	0.18	0.02	0.42	0.12
8028	0.26	0.18	0.02	0.4	0.14
8029	0.26	0.18	0.02	0.38	0.16
8030	0.26	0.18	0.02	0.36	0.18
8031	0.26	0.18	0.02	0.34	0.2
8032	0.26	0.18	0.0	0.46	0.1
8033	0.26	0.18	0.0	0.44	0.12
8034	0.26	0.18	0.0	0.42	0.14
8035	0.26	0.18	0.0	0.4	0.16
8036	0.26	0.18	0.0	0.38	0.18
8037	0.26	0.18	0.0	0.36	0.2
8038	0.26	0.16	0.2	0.28	0.1
8039	0.26	0.16	0.2	0.26	0.12
8040	0.26	0.16	0.2	0.24	0.14
8041	0.26	0.16	0.2	0.22	0.16
8042	0.26	0.16	0.2	0.2	0.18
8043	0.26	0.16	0.2	0.18	0.2
8044	0.26	0.16	0.18	0.3	0.1
8045	0.26	0.16	0.18	0.28	0.12
8046	0.26	0.16	0.18	0.26	0.14
8047	0.26	0.16	0.18	0.24	0.16
8048	0.26	0.16	0.18	0.22	0.18
8049	0.26	0.16	0.18	0.2	0.2
8050	0.26	0.16	0.16	0.32	0.1
8051	0.26	0.16	0.16	0.3	0.12
8052	0.26	0.16	0.16	0.28	0.14
8053	0.26	0.16	0.16	0.26	0.16
8054	0.26	0.16	0.16	0.24	0.18
8055	0.26	0.16	0.16	0.22	0.2
8056	0.26	0.16	0.14	0.34	0.1
8057	0.26	0.16	0.14	0.32	0.12
8058	0.26	0.16	0.14	0.3	0.14
8059	0.26	0.16	0.14	0.28	0.16
8060	0.26	0.16	0.14	0.26	0.18
8061	0.26	0.16	0.14	0.24	0.2
8062	0.26	0.16	0.12	0.36	0.1
8063	0.26	0.16	0.12	0.34	0.12
8064	0.26	0.16	0.12	0.32	0.14
8065	0.26	0.16	0.12	0.3	0.16
8066	0.26	0.16	0.12	0.28	0.18
8067	0.26	0.16	0.12	0.26	0.2
8068	0.26	0.16	0.1	0.38	0.1
8069	0.26	0.16	0.1	0.36	0.12
8070	0.26	0.16	0.1	0.34	0.14
8071	0.26	0.16	0.1	0.32	0.16
8072	0.26	0.16	0.1	0.3	0.18
8073	0.26	0.16	0.1	0.28	0.2
8074	0.26	0.16	0.08	0.4	0.1
8075	0.26	0.16	0.08	0.38	0.12
8076	0.26	0.16	0.08	0.36	0.14
8077	0.26	0.16	0.08	0.34	0.16
8078	0.26	0.16	0.08	0.32	0.18
8079	0.26	0.16	0.08	0.3	0.2
8080	0.26	0.16	0.06	0.42	0.1
8081	0.26	0.16	0.06	0.4	0.12
8082	0.26	0.16	0.06	0.38	0.14
8083	0.26	0.16	0.06	0.36	0.16
8084	0.26	0.16	0.06	0.34	0.18
8085	0.26	0.16	0.06	0.32	0.2
8086	0.26	0.16	0.04	0.44	0.1
8087	0.26	0.16	0.04	0.42	0.12
8088	0.26	0.16	0.04	0.4	0.14
8089	0.26	0.16	0.04	0.38	0.16
8090	0.26	0.16	0.04	0.36	0.18
8091	0.26	0.16	0.04	0.34	0.2
8092	0.26	0.16	0.02	0.46	0.1
8093	0.26	0.16	0.02	0.44	0.12
8094	0.26	0.16	0.02	0.42	0.14
8095	0.26	0.16	0.02	0.4	0.16
8096	0.26	0.16	0.02	0.38	0.18
8097	0.26	0.16	0.02	0.36	0.2
8098	0.26	0.16	0.0	0.48	0.1
8099	0.26	0.16	0.0	0.46	0.12
8100	0.26	0.16	0.0	0.44	0.14
8101	0.26	0.16	0.0	0.42	0.16
8102	0.26	0.16	0.0	0.4	0.18
8103	0.26	0.16	0.0	0.38	0.2
8104	0.26	0.14	0.2	0.3	0.1
8105	0.26	0.14	0.2	0.28	0.12
8106	0.26	0.14	0.2	0.26	0.14
8107	0.26	0.14	0.2	0.24	0.16
8108	0.26	0.14	0.2	0.22	0.18
8109	0.26	0.14	0.2	0.2	0.2
8110	0.26	0.14	0.18	0.32	0.1
8111	0.26	0.14	0.18	0.3	0.12
8112	0.26	0.14	0.18	0.28	0.14
8113	0.26	0.14	0.18	0.26	0.16
8114	0.26	0.14	0.18	0.24	0.18
8115	0.26	0.14	0.18	0.22	0.2
8116	0.26	0.14	0.16	0.34	0.1
8117	0.26	0.14	0.16	0.32	0.12
8118	0.26	0.14	0.16	0.3	0.14
8119	0.26	0.14	0.16	0.28	0.16
8120	0.26	0.14	0.16	0.26	0.18
8121	0.26	0.14	0.16	0.24	0.2
8122	0.26	0.14	0.14	0.36	0.1
8123	0.26	0.14	0.14	0.34	0.12
8124	0.26	0.14	0.14	0.32	0.14
8125	0.26	0.14	0.14	0.3	0.16
8126	0.26	0.14	0.14	0.28	0.18
8127	0.26	0.14	0.14	0.26	0.2
8128	0.26	0.14	0.12	0.38	0.1
8129	0.26	0.14	0.12	0.36	0.12
8130	0.26	0.14	0.12	0.34	0.14
8131	0.26	0.14	0.12	0.32	0.16
8132	0.26	0.14	0.12	0.3	0.18
8133	0.26	0.14	0.12	0.28	0.2
8134	0.26	0.14	0.1	0.4	0.1
8135	0.26	0.14	0.1	0.38	0.12
8136	0.26	0.14	0.1	0.36	0.14
8137	0.26	0.14	0.1	0.34	0.16
8138	0.26	0.14	0.1	0.32	0.18
8139	0.26	0.14	0.1	0.3	0.2
8140	0.26	0.14	0.08	0.42	0.1
8141	0.26	0.14	0.08	0.4	0.12
8142	0.26	0.14	0.08	0.38	0.14
8143	0.26	0.14	0.08	0.36	0.16
8144	0.26	0.14	0.08	0.34	0.18
8145	0.26	0.14	0.08	0.32	0.2
8146	0.26	0.14	0.06	0.44	0.1
8147	0.26	0.14	0.06	0.42	0.12
8148	0.26	0.14	0.06	0.4	0.14
8149	0.26	0.14	0.06	0.38	0.16
8150	0.26	0.14	0.06	0.36	0.18
8151	0.26	0.14	0.06	0.34	0.2
8152	0.26	0.14	0.04	0.46	0.1
8153	0.26	0.14	0.04	0.44	0.12
8154	0.26	0.14	0.04	0.42	0.14
8155	0.26	0.14	0.04	0.4	0.16
8156	0.26	0.14	0.04	0.38	0.18
8157	0.26	0.14	0.04	0.36	0.2
8158	0.26	0.14	0.02	0.48	0.1
8159	0.26	0.14	0.02	0.46	0.12
8160	0.26	0.14	0.02	0.44	0.14
8161	0.26	0.14	0.02	0.42	0.16
8162	0.26	0.14	0.02	0.4	0.18
8163	0.26	0.14	0.02	0.38	0.2
8164	0.26	0.14	0.0	0.5	0.1
8165	0.26	0.14	0.0	0.48	0.12
8166	0.26	0.14	0.0	0.46	0.14
8167	0.26	0.14	0.0	0.44	0.16
8168	0.26	0.14	0.0	0.42	0.18
8169	0.26	0.14	0.0	0.4	0.2
8170	0.26	0.12	0.2	0.32	0.1
8171	0.26	0.12	0.2	0.3	0.12
8172	0.26	0.12	0.2	0.28	0.14
8173	0.26	0.12	0.2	0.26	0.16
8174	0.26	0.12	0.2	0.24	0.18
8175	0.26	0.12	0.2	0.22	0.2
8176	0.26	0.12	0.18	0.34	0.1
8177	0.26	0.12	0.18	0.32	0.12
8178	0.26	0.12	0.18	0.3	0.14
8179	0.26	0.12	0.18	0.28	0.16
8180	0.26	0.12	0.18	0.26	0.18
8181	0.26	0.12	0.18	0.24	0.2
8182	0.26	0.12	0.16	0.36	0.1
8183	0.26	0.12	0.16	0.34	0.12
8184	0.26	0.12	0.16	0.32	0.14
8185	0.26	0.12	0.16	0.3	0.16
8186	0.26	0.12	0.16	0.28	0.18
8187	0.26	0.12	0.16	0.26	0.2
8188	0.26	0.12	0.14	0.38	0.1
8189	0.26	0.12	0.14	0.36	0.12
8190	0.26	0.12	0.14	0.34	0.14
8191	0.26	0.12	0.14	0.32	0.16
8192	0.26	0.12	0.14	0.3	0.18
8193	0.26	0.12	0.14	0.28	0.2
8194	0.26	0.12	0.12	0.4	0.1
8195	0.26	0.12	0.12	0.38	0.12
8196	0.26	0.12	0.12	0.36	0.14
8197	0.26	0.12	0.12	0.34	0.16
8198	0.26	0.12	0.12	0.32	0.18
8199	0.26	0.12	0.12	0.3	0.2
8200	0.26	0.12	0.1	0.42	0.1
8201	0.26	0.12	0.1	0.4	0.12
8202	0.26	0.12	0.1	0.38	0.14
8203	0.26	0.12	0.1	0.36	0.16
8204	0.26	0.12	0.1	0.34	0.18
8205	0.26	0.12	0.1	0.32	0.2
8206	0.26	0.12	0.08	0.44	0.1
8207	0.26	0.12	0.08	0.42	0.12
8208	0.26	0.12	0.08	0.4	0.14
8209	0.26	0.12	0.08	0.38	0.16
8210	0.26	0.12	0.08	0.36	0.18
8211	0.26	0.12	0.08	0.34	0.2
8212	0.26	0.12	0.06	0.46	0.1
8213	0.26	0.12	0.06	0.44	0.12
8214	0.26	0.12	0.06	0.42	0.14
8215	0.26	0.12	0.06	0.4	0.16
8216	0.26	0.12	0.06	0.38	0.18
8217	0.26	0.12	0.06	0.36	0.2
8218	0.26	0.12	0.04	0.48	0.1
8219	0.26	0.12	0.04	0.46	0.12
8220	0.26	0.12	0.04	0.44	0.14
8221	0.26	0.12	0.04	0.42	0.16
8222	0.26	0.12	0.04	0.4	0.18
8223	0.26	0.12	0.04	0.38	0.2
8224	0.26	0.12	0.02	0.5	0.1
8225	0.26	0.12	0.02	0.48	0.12
8226	0.26	0.12	0.02	0.46	0.14
8227	0.26	0.12	0.02	0.44	0.16
8228	0.26	0.12	0.02	0.42	0.18
8229	0.26	0.12	0.02	0.4	0.2
8230	0.26	0.12	0.0	0.5	0.12
8231	0.26	0.12	0.0	0.48	0.14
8232	0.26	0.12	0.0	0.46	0.16
8233	0.26	0.12	0.0	0.44	0.18
8234	0.26	0.12	0.0	0.42	0.2
8235	0.26	0.1	0.2	0.34	0.1
8236	0.26	0.1	0.2	0.32	0.12
8237	0.26	0.1	0.2	0.3	0.14
8238	0.26	0.1	0.2	0.28	0.16
8239	0.26	0.1	0.2	0.26	0.18
8240	0.26	0.1	0.2	0.24	0.2
8241	0.26	0.1	0.18	0.36	0.1
8242	0.26	0.1	0.18	0.34	0.12
8243	0.26	0.1	0.18	0.32	0.14
8244	0.26	0.1	0.18	0.3	0.16
8245	0.26	0.1	0.18	0.28	0.18
8246	0.26	0.1	0.18	0.26	0.2
8247	0.26	0.1	0.16	0.38	0.1
8248	0.26	0.1	0.16	0.36	0.12
8249	0.26	0.1	0.16	0.34	0.14
8250	0.26	0.1	0.16	0.32	0.16
8251	0.26	0.1	0.16	0.3	0.18
8252	0.26	0.1	0.16	0.28	0.2
8253	0.26	0.1	0.14	0.4	0.1
8254	0.26	0.1	0.14	0.38	0.12
8255	0.26	0.1	0.14	0.36	0.14
8256	0.26	0.1	0.14	0.34	0.16
8257	0.26	0.1	0.14	0.32	0.18
8258	0.26	0.1	0.14	0.3	0.2
8259	0.26	0.1	0.12	0.42	0.1
8260	0.26	0.1	0.12	0.4	0.12
8261	0.26	0.1	0.12	0.38	0.14
8262	0.26	0.1	0.12	0.36	0.16
8263	0.26	0.1	0.12	0.34	0.18
8264	0.26	0.1	0.12	0.32	0.2
8265	0.26	0.1	0.1	0.44	0.1
8266	0.26	0.1	0.1	0.42	0.12
8267	0.26	0.1	0.1	0.4	0.14
8268	0.26	0.1	0.1	0.38	0.16
8269	0.26	0.1	0.1	0.36	0.18
8270	0.26	0.1	0.1	0.34	0.2
8271	0.26	0.1	0.08	0.46	0.1
8272	0.26	0.1	0.08	0.44	0.12
8273	0.26	0.1	0.08	0.42	0.14
8274	0.26	0.1	0.08	0.4	0.16
8275	0.26	0.1	0.08	0.38	0.18
8276	0.26	0.1	0.08	0.36	0.2
8277	0.26	0.1	0.06	0.48	0.1
8278	0.26	0.1	0.06	0.46	0.12
8279	0.26	0.1	0.06	0.44	0.14
8280	0.26	0.1	0.06	0.42	0.16
8281	0.26	0.1	0.06	0.4	0.18
8282	0.26	0.1	0.06	0.38	0.2
8283	0.26	0.1	0.04	0.5	0.1
8284	0.26	0.1	0.04	0.48	0.12
8285	0.26	0.1	0.04	0.46	0.14
8286	0.26	0.1	0.04	0.44	0.16
8287	0.26	0.1	0.04	0.42	0.18
8288	0.26	0.1	0.04	0.4	0.2
8289	0.26	0.1	0.02	0.5	0.12
8290	0.26	0.1	0.02	0.48	0.14
8291	0.26	0.1	0.02	0.46	0.16
8292	0.26	0.1	0.02	0.44	0.18
8293	0.26	0.1	0.02	0.42	0.2
8294	0.26	0.1	0.0	0.5	0.14
8295	0.26	0.1	0.0	0.48	0.16
8296	0.26	0.1	0.0	0.46	0.18
8297	0.26	0.1	0.0	0.44	0.2
8298	0.26	0.08	0.2	0.36	0.1
8299	0.26	0.08	0.2	0.34	0.12
8300	0.26	0.08	0.2	0.32	0.14
8301	0.26	0.08	0.2	0.3	0.16
8302	0.26	0.08	0.2	0.28	0.18
8303	0.26	0.08	0.2	0.26	0.2
8304	0.26	0.08	0.18	0.38	0.1
8305	0.26	0.08	0.18	0.36	0.12
8306	0.26	0.08	0.18	0.34	0.14
8307	0.26	0.08	0.18	0.32	0.16
8308	0.26	0.08	0.18	0.3	0.18
8309	0.26	0.08	0.18	0.28	0.2
8310	0.26	0.08	0.16	0.4	0.1
8311	0.26	0.08	0.16	0.38	0.12
8312	0.26	0.08	0.16	0.36	0.14
8313	0.26	0.08	0.16	0.34	0.16
8314	0.26	0.08	0.16	0.32	0.18
8315	0.26	0.08	0.16	0.3	0.2
8316	0.26	0.08	0.14	0.42	0.1
8317	0.26	0.08	0.14	0.4	0.12
8318	0.26	0.08	0.14	0.38	0.14
8319	0.26	0.08	0.14	0.36	0.16
8320	0.26	0.08	0.14	0.34	0.18
8321	0.26	0.08	0.14	0.32	0.2
8322	0.26	0.08	0.12	0.44	0.1
8323	0.26	0.08	0.12	0.42	0.12
8324	0.26	0.08	0.12	0.4	0.14
8325	0.26	0.08	0.12	0.38	0.16
8326	0.26	0.08	0.12	0.36	0.18
8327	0.26	0.08	0.12	0.34	0.2
8328	0.26	0.08	0.1	0.46	0.1
8329	0.26	0.08	0.1	0.44	0.12
8330	0.26	0.08	0.1	0.42	0.14
8331	0.26	0.08	0.1	0.4	0.16
8332	0.26	0.08	0.1	0.38	0.18
8333	0.26	0.08	0.1	0.36	0.2
8334	0.26	0.08	0.08	0.48	0.1
8335	0.26	0.08	0.08	0.46	0.12
8336	0.26	0.08	0.08	0.44	0.14
8337	0.26	0.08	0.08	0.42	0.16
8338	0.26	0.08	0.08	0.4	0.18
8339	0.26	0.08	0.08	0.38	0.2
8340	0.26	0.08	0.06	0.5	0.1
8341	0.26	0.08	0.06	0.48	0.12
8342	0.26	0.08	0.06	0.46	0.14
8343	0.26	0.08	0.06	0.44	0.16
8344	0.26	0.08	0.06	0.42	0.18
8345	0.26	0.08	0.06	0.4	0.2
8346	0.26	0.08	0.04	0.5	0.12
8347	0.26	0.08	0.04	0.48	0.14
8348	0.26	0.08	0.04	0.46	0.16
8349	0.26	0.08	0.04	0.44	0.18
8350	0.26	0.08	0.04	0.42	0.2
8351	0.26	0.08	0.02	0.5	0.14
8352	0.26	0.08	0.02	0.48	0.16
8353	0.26	0.08	0.02	0.46	0.18
8354	0.26	0.08	0.02	0.44	0.2
8355	0.26	0.08	0.0	0.5	0.16
8356	0.26	0.08	0.0	0.48	0.18
8357	0.26	0.08	0.0	0.46	0.2
8358	0.26	0.06	0.2	0.38	0.1
8359	0.26	0.06	0.2	0.36	0.12
8360	0.26	0.06	0.2	0.34	0.14
8361	0.26	0.06	0.2	0.32	0.16
8362	0.26	0.06	0.2	0.3	0.18
8363	0.26	0.06	0.2	0.28	0.2
8364	0.26	0.06	0.18	0.4	0.1
8365	0.26	0.06	0.18	0.38	0.12
8366	0.26	0.06	0.18	0.36	0.14
8367	0.26	0.06	0.18	0.34	0.16
8368	0.26	0.06	0.18	0.32	0.18
8369	0.26	0.06	0.18	0.3	0.2
8370	0.26	0.06	0.16	0.42	0.1
8371	0.26	0.06	0.16	0.4	0.12
8372	0.26	0.06	0.16	0.38	0.14
8373	0.26	0.06	0.16	0.36	0.16
8374	0.26	0.06	0.16	0.34	0.18
8375	0.26	0.06	0.16	0.32	0.2
8376	0.26	0.06	0.14	0.44	0.1
8377	0.26	0.06	0.14	0.42	0.12
8378	0.26	0.06	0.14	0.4	0.14
8379	0.26	0.06	0.14	0.38	0.16
8380	0.26	0.06	0.14	0.36	0.18
8381	0.26	0.06	0.14	0.34	0.2
8382	0.26	0.06	0.12	0.46	0.1
8383	0.26	0.06	0.12	0.44	0.12
8384	0.26	0.06	0.12	0.42	0.14
8385	0.26	0.06	0.12	0.4	0.16
8386	0.26	0.06	0.12	0.38	0.18
8387	0.26	0.06	0.12	0.36	0.2
8388	0.26	0.06	0.1	0.48	0.1
8389	0.26	0.06	0.1	0.46	0.12
8390	0.26	0.06	0.1	0.44	0.14
8391	0.26	0.06	0.1	0.42	0.16
8392	0.26	0.06	0.1	0.4	0.18
8393	0.26	0.06	0.1	0.38	0.2
8394	0.26	0.06	0.08	0.5	0.1
8395	0.26	0.06	0.08	0.48	0.12
8396	0.26	0.06	0.08	0.46	0.14
8397	0.26	0.06	0.08	0.44	0.16
8398	0.26	0.06	0.08	0.42	0.18
8399	0.26	0.06	0.08	0.4	0.2
8400	0.26	0.06	0.06	0.5	0.12
8401	0.26	0.06	0.06	0.48	0.14
8402	0.26	0.06	0.06	0.46	0.16
8403	0.26	0.06	0.06	0.44	0.18
8404	0.26	0.06	0.06	0.42	0.2
8405	0.26	0.06	0.04	0.5	0.14
8406	0.26	0.06	0.04	0.48	0.16
8407	0.26	0.06	0.04	0.46	0.18
8408	0.26	0.06	0.04	0.44	0.2
8409	0.26	0.06	0.02	0.5	0.16
8410	0.26	0.06	0.02	0.48	0.18
8411	0.26	0.06	0.02	0.46	0.2
8412	0.26	0.06	0.0	0.5	0.18
8413	0.26	0.06	0.0	0.48	0.2
8414	0.26	0.04	0.2	0.4	0.1
8415	0.26	0.04	0.2	0.38	0.12
8416	0.26	0.04	0.2	0.36	0.14
8417	0.26	0.04	0.2	0.34	0.16
8418	0.26	0.04	0.2	0.32	0.18
8419	0.26	0.04	0.2	0.3	0.2
8420	0.26	0.04	0.18	0.42	0.1
8421	0.26	0.04	0.18	0.4	0.12
8422	0.26	0.04	0.18	0.38	0.14
8423	0.26	0.04	0.18	0.36	0.16
8424	0.26	0.04	0.18	0.34	0.18
8425	0.26	0.04	0.18	0.32	0.2
8426	0.26	0.04	0.16	0.44	0.1
8427	0.26	0.04	0.16	0.42	0.12
8428	0.26	0.04	0.16	0.4	0.14
8429	0.26	0.04	0.16	0.38	0.16
8430	0.26	0.04	0.16	0.36	0.18
8431	0.26	0.04	0.16	0.34	0.2
8432	0.26	0.04	0.14	0.46	0.1
8433	0.26	0.04	0.14	0.44	0.12
8434	0.26	0.04	0.14	0.42	0.14
8435	0.26	0.04	0.14	0.4	0.16
8436	0.26	0.04	0.14	0.38	0.18
8437	0.26	0.04	0.14	0.36	0.2
8438	0.26	0.04	0.12	0.48	0.1
8439	0.26	0.04	0.12	0.46	0.12
8440	0.26	0.04	0.12	0.44	0.14
8441	0.26	0.04	0.12	0.42	0.16
8442	0.26	0.04	0.12	0.4	0.18
8443	0.26	0.04	0.12	0.38	0.2
8444	0.26	0.04	0.1	0.5	0.1
8445	0.26	0.04	0.1	0.48	0.12
8446	0.26	0.04	0.1	0.46	0.14
8447	0.26	0.04	0.1	0.44	0.16
8448	0.26	0.04	0.1	0.42	0.18
8449	0.26	0.04	0.1	0.4	0.2
8450	0.26	0.04	0.08	0.5	0.12
8451	0.26	0.04	0.08	0.48	0.14
8452	0.26	0.04	0.08	0.46	0.16
8453	0.26	0.04	0.08	0.44	0.18
8454	0.26	0.04	0.08	0.42	0.2
8455	0.26	0.04	0.06	0.5	0.14
8456	0.26	0.04	0.06	0.48	0.16
8457	0.26	0.04	0.06	0.46	0.18
8458	0.26	0.04	0.06	0.44	0.2
8459	0.26	0.04	0.04	0.5	0.16
8460	0.26	0.04	0.04	0.48	0.18
8461	0.26	0.04	0.04	0.46	0.2
8462	0.26	0.04	0.02	0.5	0.18
8463	0.26	0.04	0.02	0.48	0.2
8464	0.26	0.04	0.0	0.5	0.2
8465	0.26	0.02	0.2	0.42	0.1
8466	0.26	0.02	0.2	0.4	0.12
8467	0.26	0.02	0.2	0.38	0.14
8468	0.26	0.02	0.2	0.36	0.16
8469	0.26	0.02	0.2	0.34	0.18
8470	0.26	0.02	0.2	0.32	0.2
8471	0.26	0.02	0.18	0.44	0.1
8472	0.26	0.02	0.18	0.42	0.12
8473	0.26	0.02	0.18	0.4	0.14
8474	0.26	0.02	0.18	0.38	0.16
8475	0.26	0.02	0.18	0.36	0.18
8476	0.26	0.02	0.18	0.34	0.2
8477	0.26	0.02	0.16	0.46	0.1
8478	0.26	0.02	0.16	0.44	0.12
8479	0.26	0.02	0.16	0.42	0.14
8480	0.26	0.02	0.16	0.4	0.16
8481	0.26	0.02	0.16	0.38	0.18
8482	0.26	0.02	0.16	0.36	0.2
8483	0.26	0.02	0.14	0.48	0.1
8484	0.26	0.02	0.14	0.46	0.12
8485	0.26	0.02	0.14	0.44	0.14
8486	0.26	0.02	0.14	0.42	0.16
8487	0.26	0.02	0.14	0.4	0.18
8488	0.26	0.02	0.14	0.38	0.2
8489	0.26	0.02	0.12	0.5	0.1
8490	0.26	0.02	0.12	0.48	0.12
8491	0.26	0.02	0.12	0.46	0.14
8492	0.26	0.02	0.12	0.44	0.16
8493	0.26	0.02	0.12	0.42	0.18
8494	0.26	0.02	0.12	0.4	0.2
8495	0.26	0.02	0.1	0.5	0.12
8496	0.26	0.02	0.1	0.48	0.14
8497	0.26	0.02	0.1	0.46	0.16
8498	0.26	0.02	0.1	0.44	0.18
8499	0.26	0.02	0.1	0.42	0.2
8500	0.26	0.02	0.08	0.5	0.14
8501	0.26	0.02	0.08	0.48	0.16
8502	0.26	0.02	0.08	0.46	0.18
8503	0.26	0.02	0.08	0.44	0.2
8504	0.26	0.02	0.06	0.5	0.16
8505	0.26	0.02	0.06	0.48	0.18
8506	0.26	0.02	0.06	0.46	0.2
8507	0.26	0.02	0.04	0.5	0.18
8508	0.26	0.02	0.04	0.48	0.2
8509	0.26	0.02	0.02	0.5	0.2
8510	0.26	0.0	0.2	0.44	0.1
8511	0.26	0.0	0.2	0.42	0.12
8512	0.26	0.0	0.2	0.4	0.14
8513	0.26	0.0	0.2	0.38	0.16
8514	0.26	0.0	0.2	0.36	0.18
8515	0.26	0.0	0.2	0.34	0.2
8516	0.26	0.0	0.18	0.46	0.1
8517	0.26	0.0	0.18	0.44	0.12
8518	0.26	0.0	0.18	0.42	0.14
8519	0.26	0.0	0.18	0.4	0.16
8520	0.26	0.0	0.18	0.38	0.18
8521	0.26	0.0	0.18	0.36	0.2
8522	0.26	0.0	0.16	0.48	0.1
8523	0.26	0.0	0.16	0.46	0.12
8524	0.26	0.0	0.16	0.44	0.14
8525	0.26	0.0	0.16	0.42	0.16
8526	0.26	0.0	0.16	0.4	0.18
8527	0.26	0.0	0.16	0.38	0.2
8528	0.26	0.0	0.14	0.5	0.1
8529	0.26	0.0	0.14	0.48	0.12
